timestamp,co2_mass,moisture_content,contaminants
1743449414151245739,46.33600000000001,0.2872520450582442,0.09486188665230161
1743449415151849035,41.93408000000001,0.2872520450582442,0.09486188665230161
1743449416151688084,37.95034240000001,0.2872520450582442,0.09486188665230161
1743449417151925166,34.34505987200001,0.2872520450582442,0.09486188665230161
1743449418151857084,31.082279184160008,0.2872520450582442,0.09486188665230161
1743449419151884013,28.129462661664807,0.2872520450582442,0.09486188665230161
1743449420151687563,25.45716370880665,0.2872520450582442,0.09486188665230161
1743449421151776328,23.03873315647002,0.2872520450582442,0.09486188665230161
1743449422152117037,20.850053506605366,0.2872520450582442,0.09486188665230161
1743449423151805172,18.869298423477858,0.2872520450582442,0.09486188665230161
1743449424151114970,17.076715073247463,0.2872520450582442,0.09486188665230161
1743449425151163655,15.454427141288955,0.2872520450582442,0.09486188665230161
1743449426151112369,13.986256562866505,0.2872520450582442,0.09486188665230161
1743449427151680607,12.657562189394186,0.2872520450582442,0.09486188665230161
1743449428151927252,11.455093781401738,0.2872520450582442,0.09486188665230161
1743449429151874884,10.366859872168572,0.2872520450582442,0.09486188665230161
1743449430152038999,9.382008184312557,0.2872520450582442,0.09486188665230161
1743449431151936671,8.490717406802863,0.2872520450582442,0.09486188665230161
1743449432151896090,7.6840992531565915,0.2872520450582442,0.09486188665230161
1743449433151956508,6.954109824106715,0.2872520450582442,0.09486188665230161
1743449434151708308,6.293469390816577,0.2872520450582442,0.09486188665230161
1743449435151671302,5.695589798689003,0.2872520450582442,0.09486188665230161
1743449436151547096,5.154508767813548,0.2872520450582442,0.09486188665230161
1743449437152111983,4.664830434871261,0.2872520450582442,0.09486188665230161
1743449438152167675,4.221671543558491,0.2872520450582442,0.09486188665230161
1743449439151456494,3.8206127469204345,0.2872520450582442,0.09486188665230161
1743449440151590856,3.4576545359629933,0.2872520450582442,0.09486188665230161
1743449441151589001,3.129177355046509,0.2872520450582442,0.09486188665230161
1743449442153124409,2.831905506317091,0.2872520450582442,0.09486188665230161
1743449468651452755,92.67200000000004,0.2877644668670434,0.09970315629472482
1743449469651437916,83.86816000000003,0.2877644668670434,0.09970315629472482
1743449470651419376,75.90068480000002,0.2877644668670434,0.09970315629472482
1743449471651577786,68.69011974400001,0.2877644668670434,0.09970315629472482
1743449472651199732,62.164558368320016,0.2877644668670434,0.09970315629472482
1743449473651431925,56.25892532332961,0.2877644668670434,0.09970315629472482
1743449474651436646,50.9143274176133,0.2877644668670434,0.09970315629472482
1743449475651375014,46.07746631294004,0.2877644668670434,0.09970315629472482
1743449476651418691,41.70010701321073,0.2877644668670434,0.09970315629472482
1743449477651381856,37.738596846955716,0.2877644668670434,0.09970315629472482
1743449478651431588,34.15343014649493,0.2877644668670434,0.09970315629472482
1743449479651579339,30.90885428257791,0.2877644668670434,0.09970315629472482
1743449480650839437,27.97251312573301,0.2877644668670434,0.09970315629472482
1743449481651528674,25.315124378788372,0.2877644668670434,0.09970315629472482
1743449482651394611,22.910187562803475,0.2877644668670434,0.09970315629472482
1743449483651437427,20.733719744337144,0.2877644668670434,0.09970315629472482
1743449484651623316,18.764016368625114,0.2877644668670434,0.09970315629472482
1743449485650855019,16.981434813605727,0.2877644668670434,0.09970315629472482
1743449486651062810,15.368198506313183,0.2877644668670434,0.09970315629472482
1743449487651497922,13.90821964821343,0.2877644668670434,0.09970315629472482
1743449488651386202,12.586938781633155,0.2877644668670434,0.09970315629472482
1743449489651157990,11.391179597378006,0.2877644668670434,0.09970315629472482
1743449490651348718,10.309017535627095,0.2877644668670434,0.09970315629472482
1743449491652068928,9.329660869742522,0.2877644668670434,0.09970315629472482
1743449492650720273,8.443343087116983,0.2877644668670434,0.09970315629472482
1743449493651458862,7.641225493840869,0.2877644668670434,0.09970315629472482
1743449494652082976,6.915309071925987,0.2877644668670434,0.09970315629472482
1743449495651784813,6.258354710093018,0.2877644668670434,0.09970315629472482
1743449496651345024,5.663811012634182,0.2877644668670434,0.09970315629472482
1743449497651505502,5.125748966433934,0.2877644668670434,0.09970315629472482
